,Period,Team,Type,Scorer,Assist1,Assist2,Season Goal Number,Time in Game,Time in Period,Home Team,Date,Game Goal Number,Team Goal Number,Seconds,Winner,HomeGoal,AwayGoal,Impact
522,1,ARI,,Derek Stepan , Brendan Perlini,Alex Goligoski,1,00:12:57,00:12:57,ARI,2018-10-27,3,3,777.0,ARI,3.0,0.0,Insurance Goal
523,2,ARI,,Vinnie Hinostroza , Alex Goligoski,Antti Raanta,3,00:28:26,00:08:26,ARI,2018-10-27,4,4,1706.0,ARI,4.0,0.0,Insurance Goal
524,2,ARI,SH,Michael Grabner , Brad Richardson,,1,00:31:48,00:11:48,ARI,2018-10-27,5,5,1908.0,ARI,5.0,0.0,Insurance Goal
525,3,ARI,SH,Michael Grabner ,,,2,00:48:59,00:08:59,ARI,2018-10-27,6,6,2939.0,ARI,6.0,0.0,Insurance Goal
526,3,TBL,PP,Adam Erne , Tyler Johnson,Yanni Gourde,1,00:49:27,00:09:27,ARI,2018-10-27,7,1,2967.0,ARI,6.0,1.0,Lead Shrink
527,3,ARI,,Richard Panik ,,,1,00:52:50,00:12:50,ARI,2018-10-27,8,7,3170.0,ARI,7.0,1.0,Insurance Goal
528,1,NJD,,Miles Wood , Sami Vatanen,Mirco Mueller,1,00:01:01,00:01:01,TBL,2018-10-30,1,1,61.0,TBL,0.0,1.0,Go-Ahead Goal
529,1,NJD,,Travis Zajac , Miles Wood,,3,00:05:04,00:05:04,TBL,2018-10-30,2,2,304.0,TBL,0.0,2.0,Insurance Goal
530,1,TBL,,Braydon Coburn , Brayden Point,Yanni Gourde,1,00:07:30,00:07:30,TBL,2018-10-30,3,1,450.0,TBL,1.0,2.0,Go-Ahead Goal
531,1,TBL,,Braydon Coburn , Cedric Paquette,Adam Erne,2,00:13:30,00:13:30,TBL,2018-10-30,4,2,810.0,TBL,2.0,2.0,Tie
532,2,TBL,,Brayden Point , Yanni Gourde,Tyler Johnson,7,00:20:31,00:00:31,TBL,2018-10-30,5,3,1231.0,TBL,3.0,2.0,Go-Ahead Goal
533,2,TBL,PP,Nikita Kucherov , Ryan McDonagh,Steven Stamkos,4,00:26:33,00:06:33,TBL,2018-10-30,6,4,1593.0,TBL,4.0,2.0,Insurance Goal
534,2,TBL,PP,Steven Stamkos , Nikita Kucherov,Brayden Point,2,00:28:08,00:08:08,TBL,2018-10-30,7,5,1688.0,TBL,5.0,2.0,Insurance Goal
535,2,NJD,PP,Kyle Palmieri , Taylor Hall,Will Butcher,9,00:36:47,00:16:47,TBL,2018-10-30,8,3,2207.0,TBL,5.0,3.0,Lead Shrink
536,3,TBL,,Tyler Johnson , Brayden Point,Ryan McDonagh,5,00:43:40,00:03:40,TBL,2018-10-30,9,6,2620.0,TBL,6.0,3.0,Insurance Goal
537,3,TBL,,Nikita Kucherov , J.T. Miller,Steven Stamkos,5,00:45:02,00:05:02,TBL,2018-10-30,10,7,2702.0,TBL,7.0,3.0,Insurance Goal
538,3,TBL,,Ryan McDonagh , Brayden Point,Yanni Gourde,1,00:45:51,00:05:51,TBL,2018-10-30,11,8,2751.0,TBL,8.0,3.0,Insurance Goal
539,1,NSH,,Kyle Turris , Mattias Ekholm,Calle Jarnkrok,3,00:06:02,00:06:02,TBL,2018-11-01,1,1,362.0,NSH,0.0,1.0,Go-Ahead Goal
540,1,NSH,,Roman Josi , Ryan Johansen,Ryan Ellis,3,00:19:53,00:19:53,TBL,2018-11-01,2,2,1193.0,NSH,0.0,2.0,Insurance Goal
541,2,TBL,,Slater Koekkoek , Alex Killorn,Anthony Cirelli,1,00:34:21,00:14:21,TBL,2018-11-01,3,1,2061.0,NSH,1.0,2.0,Go-Ahead Goal
542,3,NSH,,Calle Jarnkrok , Ryan Johansen,,3,00:56:42,00:16:42,TBL,2018-11-01,4,3,3402.0,NSH,1.0,3.0,Insurance Goal
543,3,NSH,EN,Miikka Salomaki , Ryan Hartman,Kyle Turris,2,00:57:36,00:17:36,TBL,2018-11-01,5,4,3456.0,NSH,1.0,4.0,Insurance Goal
544,1,MTL,,Max Domi ,,,7,00:00:58,00:00:58,MTL,2018-11-03,1,1,58.0,TBL,1.0,0.0,Go-Ahead Goal
545,1,TBL,,Steven Stamkos , Nikita Kucherov,,3,00:13:42,00:13:42,MTL,2018-11-03,2,1,822.0,TBL,1.0,1.0,Tie
546,1,TBL,,J.T. Miller , Anton Stralman,,4,00:16:24,00:16:24,MTL,2018-11-03,3,2,984.0,TBL,1.0,2.0,Go-Ahead Goal
547,3,TBL,,Steven Stamkos , Nikita Kucherov,Anton Stralman,4,00:40:52,00:00:52,MTL,2018-11-03,4,3,2452.0,TBL,1.0,3.0,Insurance Goal
548,3,TBL,,Yanni Gourde , Brayden Point,Anton Stralman,5,00:55:57,00:15:57,MTL,2018-11-03,5,4,3357.0,TBL,1.0,4.0,Insurance Goal
549,1,OTT,PP,Bobby Ryan , Mark Stone,Thomas Chabot,4,00:04:55,00:04:55,OTT,2018-11-04,1,1,295.0,TBL,1.0,0.0,Go-Ahead Goal
550,1,OTT,PP,Maxime Lajoie , Ryan Dzingel,Mikkel Boedker,5,00:14:49,00:14:49,OTT,2018-11-04,2,2,889.0,TBL,2.0,0.0,Insurance Goal
551,2,TBL,,Cedric Paquette , Ryan McDonagh,Adam Erne,2,00:20:38,00:00:38,OTT,2018-11-04,3,1,1238.0,TBL,2.0,1.0,Go-Ahead Goal
552,3,TBL,,Mathieu Joseph , Anthony Cirelli,Anton Stralman,1,00:43:04,00:03:04,OTT,2018-11-04,4,2,2584.0,TBL,2.0,2.0,Tie
553,3,OTT,,Cody Ceci , Chris Tierney,Mark Stone,2,00:55:16,00:15:16,OTT,2018-11-04,5,3,3316.0,TBL,3.0,2.0,Go-Ahead Goal
554,3,TBL,PP,Brayden Point , Tyler Johnson,Ryan McDonagh,8,00:59:33,00:19:33,OTT,2018-11-04,6,3,3573.0,TBL,3.0,3.0,Tie
555,1,TBL,,Yanni Gourde , Brayden Point,Ryan McDonagh,6,00:00:14,00:00:14,OTT,2018-11-04,7,4,14.0,TBL,3.0,4.0,Go-Ahead Goal
556,1,TBL,,Steven Stamkos , Nikita Kucherov,,5,00:04:40,00:04:40,TBL,2018-11-06,1,1,280.0,TBL,1.0,0.0,Go-Ahead Goal
557,1,TBL,,Brayden Point , Yanni Gourde,Tyler Johnson,9,00:19:34,00:19:34,TBL,2018-11-06,2,2,1174.0,TBL,2.0,0.0,Insurance Goal
558,2,EDM,,Ryan Strome , Oscar Klefbom,,1,00:32:32,00:12:32,TBL,2018-11-06,3,1,1952.0,TBL,2.0,1.0,Go-Ahead Goal
559,2,TBL,,Yanni Gourde , Ryan McDonagh,Brayden Point,7,00:33:19,00:13:19,TBL,2018-11-06,4,3,1999.0,TBL,3.0,1.0,Insurance Goal
560,2,TBL,,Nikita Kucherov , Steven Stamkos,Braydon Coburn,6,00:38:59,00:18:59,TBL,2018-11-06,5,4,2339.0,TBL,4.0,1.0,Insurance Goal
561,3,EDM,PP,Leon Draisaitl , Ty Rattie,Ryan Nugent-Hopkins,9,00:40:40,00:00:40,TBL,2018-11-06,6,2,2440.0,TBL,4.0,2.0,Lead Shrink
562,3,TBL,PP,Nikita Kucherov , J.T. Miller,Steven Stamkos,7,00:48:23,00:08:23,TBL,2018-11-06,7,5,2903.0,TBL,5.0,2.0,Insurance Goal
563,1,NYI,,Josh Bailey , Brock Nelson,,4,00:03:40,00:03:40,TBL,2018-11-08,1,1,220.0,TBL,0.0,1.0,Go-Ahead Goal
564,2,TBL,,Mathieu Joseph , Alex Killorn,Anton Stralman,2,00:25:58,00:05:58,TBL,2018-11-08,2,1,1558.0,TBL,1.0,1.0,Tie
565,2,TBL,,J.T. Miller , Mikhail Sergachev,Steven Stamkos,5,00:31:12,00:11:12,TBL,2018-11-08,3,2,1872.0,TBL,2.0,1.0,Go-Ahead Goal
566,3,NYI,,Josh Bailey , Adam Pelech,Mathew Barzal,5,00:48:43,00:08:43,TBL,2018-11-08,4,2,2923.0,TBL,2.0,2.0,Tie
567,3,TBL,,Tyler Johnson , Nikita Kucherov,Yanni Gourde,6,00:58:34,00:18:34,TBL,2018-11-08,5,3,3514.0,TBL,3.0,2.0,Go-Ahead Goal
568,3,TBL,EN,Steven Stamkos , J.T. Miller,Ryan McDonagh,6,00:59:50,00:19:50,TBL,2018-11-08,6,4,3590.0,TBL,4.0,2.0,Insurance Goal
569,1,OTT,,Matt Duchene , Colin White,,6,00:04:58,00:04:58,TBL,2018-11-10,1,1,298.0,OTT,0.0,1.0,Go-Ahead Goal
570,1,OTT,,Bobby Ryan , Cody Ceci,,5,00:07:21,00:07:21,TBL,2018-11-10,2,2,441.0,OTT,0.0,2.0,Insurance Goal
571,1,TBL,,Mathieu Joseph , Mikhail Sergachev,Braydon Coburn,3,00:08:49,00:08:49,TBL,2018-11-10,3,1,529.0,OTT,1.0,2.0,Go-Ahead Goal
572,2,TBL,PP,Victor Hedman , Andrei Vasilevskiy,,3,00:20:39,00:00:39,TBL,2018-11-10,4,2,1239.0,OTT,2.0,2.0,Tie
573,2,TBL,,Braydon Coburn , Alex Killorn,Mathieu Joseph,3,00:29:15,00:09:15,TBL,2018-11-10,5,3,1755.0,OTT,3.0,2.0,Go-Ahead Goal
574,2,TBL,,Mathieu Joseph , Alex Killorn,Anthony Cirelli,4,00:34:32,00:14:32,TBL,2018-11-10,6,4,2072.0,OTT,4.0,2.0,Insurance Goal
575,3,OTT,,Brady Tkachuk ,,,4,00:40:50,00:00:50,TBL,2018-11-10,7,3,2450.0,OTT,4.0,3.0,Go-Ahead Goal
576,3,OTT,PP,Colin White , Brady Tkachuk,Bobby Ryan,6,00:48:41,00:08:41,TBL,2018-11-10,8,4,2921.0,OTT,4.0,4.0,Tie
577,3,OTT,,Ryan Dzingel , Matt Duchene,,8,00:50:30,00:10:30,TBL,2018-11-10,9,5,3030.0,OTT,4.0,5.0,Go-Ahead Goal
578,3,OTT,PP,Mark Stone , Matt Duchene,Bobby Ryan,7,00:59:48,00:19:48,TBL,2018-11-10,10,6,3588.0,OTT,4.0,6.0,Insurance Goal
579,1,BUF,,Jeff Skinner , Sam Reinhart,Nathan Beaulieu,13,00:17:45,00:17:45,BUF,2018-11-13,1,1,1065.0,BUF,1.0,0.0,Go-Ahead Goal
580,2,BUF,,Kyle Okposo , Conor Sheary,Nathan Beaulieu,5,00:25:43,00:05:43,BUF,2018-11-13,2,2,1543.0,BUF,2.0,0.0,Insurance Goal
581,2,TBL,,Anthony Cirelli , Alex Killorn,Yanni Gourde,3,00:25:58,00:05:58,BUF,2018-11-13,3,1,1558.0,BUF,2.0,1.0,Go-Ahead Goal
582,1,PIT,PP,Patric Hornqvist , Phil Kessel,Kris Letang,6,00:10:33,00:10:33,PIT,2018-11-15,1,1,633.0,TBL,1.0,0.0,Go-Ahead Goal
583,1,PIT,PP,Phil Kessel , Evgeni Malkin,Patric Hornqvist,9,00:13:49,00:13:49,PIT,2018-11-15,2,2,829.0,TBL,2.0,0.0,Insurance Goal
584,1,TBL,PP,Brayden Point , Tyler Johnson,Nikita Kucherov,10,00:19:57,00:19:57,PIT,2018-11-15,3,1,1197.0,TBL,2.0,1.0,Go-Ahead Goal
585,2,TBL,PP,Brayden Point , Steven Stamkos,Nikita Kucherov,11,00:20:41,00:00:41,PIT,2018-11-15,4,2,1241.0,TBL,2.0,2.0,Tie
586,2,TBL,PP,Brayden Point , J.T. Miller,Nikita Kucherov,12,00:21:28,00:01:28,PIT,2018-11-15,5,3,1288.0,TBL,2.0,3.0,Go-Ahead Goal
587,2,PIT,,Patric Hornqvist , Evgeni Malkin,,7,00:24:29,00:04:29,PIT,2018-11-15,6,3,1469.0,TBL,3.0,3.0,Tie
588,2,TBL,PP,Yanni Gourde , Mikhail Sergachev,Alex Killorn,8,00:27:56,00:07:56,PIT,2018-11-15,7,4,1676.0,TBL,3.0,4.0,Go-Ahead Goal
589,2,TBL,PP,Adam Erne , Yanni Gourde,Louis Domingue,2,00:26:02,00:06:02,PHI,2018-11-17,1,1,1562.0,TBL,0.0,1.0,Go-Ahead Goal
590,2,TBL,,Cedric Paquette , Adam Erne,Braydon Coburn,3,00:32:10,00:12:10,PHI,2018-11-17,2,2,1930.0,TBL,0.0,2.0,Insurance Goal
591,2,PHI,PP,James van Riemsdyk , Shayne Gostisbehere,Claude Giroux,1,00:34:33,00:14:33,PHI,2018-11-17,3,1,2073.0,TBL,1.0,2.0,Go-Ahead Goal
592,2,TBL,,Brayden Point , Ryan Callahan,Adam Erne,13,00:37:05,00:17:05,PHI,2018-11-17,4,3,2225.0,TBL,1.0,3.0,Insurance Goal
593,3,TBL,PP,Tyler Johnson , Nikita Kucherov,,7,00:48:57,00:08:57,PHI,2018-11-17,5,4,2937.0,TBL,1.0,4.0,Insurance Goal
594,3,TBL,PP,Brayden Point , Steven Stamkos,Nikita Kucherov,14,00:49:08,00:09:08,PHI,2018-11-17,6,5,2948.0,TBL,1.0,5.0,Insurance Goal
595,3,PHI,PP,Travis Konecny , Shayne Gostisbehere,James van Riemsdyk,4,00:50:24,00:10:24,PHI,2018-11-17,7,2,3024.0,TBL,2.0,5.0,Lead Shrink
596,3,PHI,PP,Sean Couturier ,,,8,00:51:29,00:11:29,PHI,2018-11-17,8,3,3089.0,TBL,3.0,5.0,Lead Shrink
597,3,PHI,,Travis Konecny , Claude Giroux,Sean Couturier,5,00:55:58,00:15:58,PHI,2018-11-17,9,4,3358.0,TBL,4.0,5.0,Go-Ahead Goal
598,3,PHI,,Wayne Simmonds , Robert Hagg,James van Riemsdyk,8,00:56:28,00:16:28,PHI,2018-11-17,10,5,3388.0,TBL,5.0,5.0,Tie
599,1,TBL,,Anthony Cirelli , Alex Killorn,Victor Hedman,4,00:01:47,00:01:47,PHI,2018-11-17,11,6,107.0,TBL,5.0,6.0,Go-Ahead Goal
600,1,TBL,,Victor Hedman , Brayden Point,Erik Cernak,4,00:05:10,00:05:10,NSH,2018-11-19,1,1,310.0,NSH,0.0,1.0,Go-Ahead Goal
601,1,NSH,PP,Kyle Turris , Calle Jarnkrok,Mattias Ekholm,5,00:15:19,00:15:19,NSH,2018-11-19,2,1,919.0,NSH,1.0,1.0,Tie
602,2,NSH,,Filip Forsberg , Mattias Ekholm,Ryan Johansen,13,00:26:43,00:06:43,NSH,2018-11-19,3,2,1603.0,NSH,2.0,1.0,Go-Ahead Goal
603,2,NSH,,Ryan Johansen , Craig Smith,Roman Josi,4,00:30:16,00:10:16,NSH,2018-11-19,4,3,1816.0,NSH,3.0,1.0,Insurance Goal
604,3,TBL,,Nikita Kucherov , Brayden Point,Ryan McDonagh,8,00:43:25,00:03:25,NSH,2018-11-19,5,2,2605.0,NSH,3.0,2.0,Go-Ahead Goal
605,1,TBL,,Mathieu Joseph ,,,5,00:00:59,00:00:59,TBL,2018-11-21,1,1,59.0,TBL,1.0,0.0,Go-Ahead Goal
606,1,FLA,,Troy Brouwer , Micheal Haley,Colton Sceviour,5,00:02:19,00:02:19,TBL,2018-11-21,2,1,139.0,TBL,1.0,1.0,Tie
607,1,TBL,PP,Nikita Kucherov , Victor Hedman,J.T. Miller,9,00:09:22,00:09:22,TBL,2018-11-21,3,2,562.0,TBL,2.0,1.0,Go-Ahead Goal
608,2,TBL,,Yanni Gourde , Steven Stamkos,J.T. Miller,9,00:22:37,00:02:37,TBL,2018-11-21,4,3,1357.0,TBL,3.0,1.0,Insurance Goal
609,2,TBL,,Adam Erne , Nikita Kucherov,Ryan McDonagh,3,00:24:45,00:04:45,TBL,2018-11-21,5,4,1485.0,TBL,4.0,1.0,Insurance Goal
610,2,FLA,PP,Aleksander Barkov , Jonathan Huberdeau,Keith Yandle,7,00:38:25,00:18:25,TBL,2018-11-21,6,2,2305.0,TBL,4.0,2.0,Lead Shrink
611,3,TBL,,Steven Stamkos , Nikita Kucherov,Ryan McDonagh,7,00:41:30,00:01:30,TBL,2018-11-21,7,5,2490.0,TBL,5.0,2.0,Insurance Goal
612,3,TBL,,Ryan McDonagh , Steven Stamkos,J.T. Miller,2,00:43:21,00:03:21,TBL,2018-11-21,8,6,2601.0,TBL,6.0,2.0,Insurance Goal
613,3,TBL,,Dan Girardi , Victor Hedman,Steven Stamkos,1,00:54:25,00:14:25,TBL,2018-11-21,9,7,3265.0,TBL,7.0,2.0,Insurance Goal
614,3,FLA,PP,Mike Hoffman , Keith Yandle,Jonathan Huberdeau,10,00:56:25,00:16:25,TBL,2018-11-21,10,3,3385.0,TBL,7.0,3.0,Lead Shrink
615,1,TBL,,Tyler Johnson , Nikita Kucherov,Erik Cernak,8,00:00:29,00:00:29,TBL,2018-11-23,1,1,29.0,TBL,1.0,0.0,Go-Ahead Goal
616,1,TBL,,Tyler Johnson , Brayden Point,Nikita Kucherov,9,00:07:15,00:07:15,TBL,2018-11-23,2,2,435.0,TBL,2.0,0.0,Insurance Goal
617,1,TBL,,Brayden Point , Nikita Kucherov,Erik Cernak,15,00:10:05,00:10:05,TBL,2018-11-23,3,3,605.0,TBL,3.0,0.0,Insurance Goal
618,1,CHI,,Artem Anisimov , Alex DeBrincat,Nick Schmaltz,3,00:11:10,00:11:10,TBL,2018-11-23,4,1,670.0,TBL,3.0,1.0,Lead Shrink
619,1,TBL,,Ryan Callahan , Ryan McDonagh,,3,00:14:52,00:14:52,TBL,2018-11-23,5,4,892.0,TBL,4.0,1.0,Insurance Goal
620,2,CHI,,Jonathan Toews , Duncan Keith,,11,00:38:49,00:18:49,TBL,2018-11-23,6,2,2329.0,TBL,4.0,2.0,Lead Shrink
621,1,TBL,,Alex Killorn , Mathieu Joseph,,3,00:03:19,00:03:19,TBL,2018-11-25,1,1,199.0,TBL,1.0,0.0,Go-Ahead Goal
622,1,TBL,PP,Brayden Point , Nikita Kucherov,Victor Hedman,16,00:07:21,00:07:21,TBL,2018-11-25,2,2,441.0,TBL,2.0,0.0,Insurance Goal
623,1,TBL,,Tyler Johnson , Brayden Point,Nikita Kucherov,10,00:09:15,00:09:15,TBL,2018-11-25,3,3,555.0,TBL,3.0,0.0,Insurance Goal
624,1,NJD,,Stefan Noesen , Brett Seney,,2,00:09:39,00:09:39,TBL,2018-11-25,4,1,579.0,TBL,3.0,1.0,Lead Shrink
625,1,TBL,,Cedric Paquette , Ryan Callahan,Dan Girardi,4,00:11:25,00:11:25,TBL,2018-11-25,5,4,685.0,TBL,4.0,1.0,Insurance Goal
626,2,TBL,,Brayden Point ,,,17,00:28:30,00:08:30,TBL,2018-11-25,6,5,1710.0,TBL,5.0,1.0,Insurance Goal
627,3,NJD,,Jesper Bratt ,,,1,00:45:21,00:05:21,TBL,2018-11-25,7,2,2721.0,TBL,5.0,2.0,Lead Shrink
628,2,ANA,,Josh Manson , Adam Henrique,Nick Ritchie,2,00:32:04,00:12:04,TBL,2018-11-27,1,1,1924.0,ANA,0.0,1.0,Go-Ahead Goal
629,2,TBL,,Brayden Point , Nikita Kucherov,Ryan McDonagh,18,00:38:34,00:18:34,TBL,2018-11-27,2,1,2314.0,ANA,1.0,1.0,Tie
630,3,ANA,PP,Nick Ritchie , Pontus Aberg,Ondrej Kase,2,00:44:51,00:04:51,TBL,2018-11-27,3,2,2691.0,ANA,1.0,2.0,Go-Ahead Goal
631,3,ANA,,Carter Rowney , Marcus Pettersson,Pontus Aberg,2,00:45:39,00:05:39,TBL,2018-11-27,4,3,2739.0,ANA,1.0,3.0,Insurance Goal
632,1,TBL,,Dan Girardi , Alex Killorn,Victor Hedman,2,00:02:59,00:02:59,TBL,2018-11-29,1,1,179.0,TBL,1.0,0.0,Go-Ahead Goal
633,1,BUF,,Zemgus Girgensons , Rasmus Ristolainen,Remi Elie,2,00:08:42,00:08:42,TBL,2018-11-29,2,1,522.0,TBL,1.0,1.0,Tie
634,1,BUF,,Sam Reinhart , Jack Eichel,Zach Bogosian,4,00:09:45,00:09:45,TBL,2018-11-29,3,2,585.0,TBL,1.0,2.0,Go-Ahead Goal
635,1,TBL,,Alex Killorn , J.T. Miller,,4,00:10:28,00:10:28,TBL,2018-11-29,4,2,628.0,TBL,2.0,2.0,Tie
636,1,TBL,,Nikita Kucherov , Brayden Point,Erik Cernak,10,00:15:55,00:15:55,TBL,2018-11-29,5,3,955.0,TBL,3.0,2.0,Go-Ahead Goal
637,2,BUF,,Sam Reinhart , Jack Eichel,Casey Nelson,5,00:25:39,00:05:39,TBL,2018-11-29,6,3,1539.0,TBL,3.0,3.0,Tie
638,3,BUF,,Tage Thompson , Casey Mittelstadt,,4,00:42:29,00:02:29,TBL,2018-11-29,7,4,2549.0,TBL,3.0,4.0,Go-Ahead Goal
639,3,TBL,PP,Steven Stamkos , Victor Hedman,Nikita Kucherov,8,00:44:12,00:04:12,TBL,2018-11-29,8,4,2652.0,TBL,4.0,4.0,Tie
640,3,TBL,,Cedric Paquette , Mikhail Sergachev,Ondrej Palat,5,00:54:19,00:14:19,TBL,2018-11-29,9,5,3259.0,TBL,5.0,4.0,Go-Ahead Goal
641,1,FLA,,Frank Vatrano , Evgenii Dadonov,Mike Matheson,8,00:10:23,00:10:23,FLA,2018-12-01,1,1,623.0,TBL,1.0,0.0,Go-Ahead Goal
642,1,FLA,,Aleksander Barkov , Jonathan Huberdeau,,10,00:10:34,00:10:34,FLA,2018-12-01,2,2,634.0,TBL,2.0,0.0,Insurance Goal
643,1,TBL,,Alex Killorn , Mikhail Sergachev,Braydon Coburn,5,00:11:18,00:11:18,FLA,2018-12-01,3,1,678.0,TBL,2.0,1.0,Go-Ahead Goal
644,2,FLA,,Jonathan Huberdeau ,,,6,00:22:11,00:02:11,FLA,2018-12-01,4,3,1331.0,TBL,3.0,1.0,Insurance Goal
645,2,FLA,PP,Evgenii Dadonov , Keith Yandle,Mike Hoffman,12,00:28:04,00:08:04,FLA,2018-12-01,5,4,1684.0,TBL,4.0,1.0,Insurance Goal
646,2,TBL,,Mathieu Joseph , Nikita Kucherov,Dan Girardi,6,00:33:00,00:13:00,FLA,2018-12-01,6,2,1980.0,TBL,4.0,2.0,Lead Shrink
647,2,TBL,PP,Nikita Kucherov , Victor Hedman,Steven Stamkos,11,00:39:00,00:19:00,FLA,2018-12-01,7,3,2340.0,TBL,4.0,3.0,Go-Ahead Goal
648,3,TBL,,Cedric Paquette ,,,6,00:51:41,00:11:41,FLA,2018-12-01,8,4,3101.0,TBL,4.0,4.0,Tie
649,1,TBL,PP,Brayden Point , Nikita Kucherov,Tyler Johnson,19,00:03:12,00:03:12,FLA,2018-12-01,9,5,192.0,TBL,4.0,5.0,Go-Ahead Goal
650,1,TBL,,Nikita Kucherov , Brayden Point,Ryan McDonagh,12,00:13:31,00:13:31,NJD,2018-12-03,1,1,811.0,TBL,0.0,1.0,Go-Ahead Goal
651,1,TBL,PP,Brayden Point , Nikita Kucherov,Victor Hedman,20,00:19:34,00:19:34,NJD,2018-12-03,2,2,1174.0,TBL,0.0,2.0,Insurance Goal
652,2,TBL,,Tyler Johnson , Ryan McDonagh,Nikita Kucherov,11,00:28:20,00:08:20,NJD,2018-12-03,3,3,1700.0,TBL,0.0,3.0,Insurance Goal
653,2,NJD,,Egor Yakovlev , Sami Vatanen,Stefan Noesen,1,00:31:26,00:11:26,NJD,2018-12-03,4,1,1886.0,TBL,1.0,3.0,Lead Shrink
654,2,TBL,,Yanni Gourde , Steven Stamkos,Ondrej Palat,10,00:32:39,00:12:39,NJD,2018-12-03,5,4,1959.0,TBL,1.0,4.0,Insurance Goal
655,3,TBL,PP,Steven Stamkos , Brayden Point,Nikita Kucherov,9,00:40:20,00:00:20,NJD,2018-12-03,6,5,2420.0,TBL,1.0,5.0,Insurance Goal
656,1,DET,,Gustav Nyquist , Dylan Larkin,,5,00:16:54,00:16:54,DET,2018-12-04,1,1,1014.0,Shootout,1.0,0.0,Go-Ahead Goal
657,1,DET,,Frans Nielsen , Andreas Athanasiou,,2,00:17:15,00:17:15,DET,2018-12-04,2,2,1035.0,Shootout,2.0,0.0,Insurance Goal
658,2,TBL,,Mathieu Joseph , Ryan Callahan,,7,00:25:10,00:05:10,DET,2018-12-04,3,1,1510.0,Shootout,2.0,1.0,Go-Ahead Goal
659,2,TBL,,Mathieu Joseph , Yanni Gourde,,8,00:31:37,00:11:37,DET,2018-12-04,4,2,1897.0,Shootout,2.0,2.0,Tie
660,2,DET,,Frans Nielsen , Luke Witkowski,,3,00:33:33,00:13:33,DET,2018-12-04,5,3,2013.0,Shootout,3.0,2.0,Go-Ahead Goal
661,2,TBL,,Steven Stamkos , Ryan Callahan,,10,00:34:27,00:14:27,DET,2018-12-04,6,3,2067.0,Shootout,3.0,3.0,Tie
662,2,DET,,Frans Nielsen , Andreas Athanasiou,,4,00:36:26,00:16:26,DET,2018-12-04,7,4,2186.0,Shootout,4.0,3.0,Go-Ahead Goal
663,3,DET,,Gustav Nyquist , Dylan Larkin,Justin Abdelkader,6,00:44:06,00:04:06,DET,2018-12-04,8,5,2646.0,Shootout,5.0,3.0,Insurance Goal
664,3,TBL,,J.T. Miller , Mikhail Sergachev,,6,00:49:50,00:09:50,DET,2018-12-04,9,4,2990.0,Shootout,5.0,4.0,Go-Ahead Goal
665,3,TBL,SH,Cedric Paquette , Mathieu Joseph,,7,00:54:58,00:14:58,DET,2018-12-04,10,5,3298.0,Shootout,5.0,5.0,Tie
671,1,TBL,PP,Steven Stamkos , Nikita Kucherov,Victor Hedman,11,00:03:05,00:03:05,TBL,2018-12-08,1,1,185.0,TBL,1.0,0.0,Go-Ahead Goal
672,1,TBL,,Steven Stamkos ,,,12,00:13:15,00:13:15,TBL,2018-12-08,2,2,795.0,TBL,2.0,0.0,Insurance Goal
673,1,COL,,Nathan MacKinnon , Gabriel Landeskog,Mikko Rantanen,20,00:14:14,00:14:14,TBL,2018-12-08,3,1,854.0,TBL,2.0,1.0,Go-Ahead Goal
674,1,TBL,,Tyler Johnson , Brayden Point,Dan Girardi,12,00:16:26,00:16:26,TBL,2018-12-08,4,3,986.0,TBL,3.0,1.0,Insurance Goal
675,2,TBL,,Alex Killorn , Yanni Gourde,Steven Stamkos,6,00:22:00,00:02:00,TBL,2018-12-08,5,4,1320.0,TBL,4.0,1.0,Insurance Goal
676,2,TBL,,Ondrej Palat , Steven Stamkos,Mikhail Sergachev,1,00:27:59,00:07:59,TBL,2018-12-08,6,5,1679.0,TBL,5.0,1.0,Insurance Goal
677,2,TBL,,Anthony Cirelli , Braydon Coburn,,6,00:30:01,00:10:01,TBL,2018-12-08,7,6,1801.0,TBL,6.0,1.0,Insurance Goal
678,3,TBL,PP,Ondrej Palat , Tyler Johnson,J.T. Miller,2,00:43:29,00:03:29,TBL,2018-12-08,8,7,2609.0,TBL,7.0,1.0,Insurance Goal
679,1,NYR,,Kevin Hayes , Ryan Strome,Vladislav Namestnikov,6,00:12:19,00:12:19,TBL,2018-12-10,1,1,739.0,TBL,0.0,1.0,Go-Ahead Goal
680,1,TBL,PP,Steven Stamkos , Victor Hedman,J.T. Miller,13,00:14:09,00:14:09,TBL,2018-12-10,2,1,849.0,TBL,1.0,1.0,Tie
681,1,NYR,,Kevin Hayes , Jimmy Vesey,,7,00:15:07,00:15:07,TBL,2018-12-10,3,2,907.0,TBL,1.0,2.0,Go-Ahead Goal
682,2,TBL,PP,Steven Stamkos , Victor Hedman,Brayden Point,14,00:26:19,00:06:19,TBL,2018-12-10,4,2,1579.0,TBL,2.0,2.0,Tie
683,2,TBL,,Ryan McDonagh , Brayden Point,Nikita Kucherov,3,00:32:42,00:12:42,TBL,2018-12-10,5,3,1962.0,TBL,3.0,2.0,Go-Ahead Goal
684,3,TBL,,Anthony Cirelli , Erik Cernak,,7,00:50:17,00:10:17,TBL,2018-12-10,6,4,3017.0,TBL,4.0,2.0,Insurance Goal
