,Period,Team,Type,Scorer,Assist1,Assist2,Season Goal Number,Time in Game,Time in Period,Home Team,Date,Game Goal Number,Team Goal Number,Seconds,Winner,HomeGoal,AwayGoal,Impact
1692,1,NYR,PP,Pavel Buchnevich , Filip Chytil,Jimmy Vesey,6,00:04:01,00:04:01,NYR,2018-12-14,1,1,241.0,ARI,1.0,0.0,Go-Ahead Goal
1693,1,NYR,PP,Kevin Hayes , Mats Zuccarello,Mika Zibanejad,8,00:17:26,00:17:26,NYR,2018-12-14,2,2,1046.0,ARI,2.0,0.0,Insurance Goal
1694,2,NYR,PP,Mika Zibanejad , Neal Pionk,Kevin Hayes,10,00:25:48,00:05:48,NYR,2018-12-14,3,3,1548.0,ARI,3.0,0.0,Insurance Goal
1695,2,ARI,PP,Jordan Oesterle , Clayton Keller,Nick Schmaltz,2,00:30:42,00:10:42,NYR,2018-12-14,4,1,1842.0,ARI,3.0,1.0,Lead Shrink
1696,3,ARI,,Josh Archibald , Derek Stepan,Alex Goligoski,3,00:53:11,00:13:11,NYR,2018-12-14,5,2,3191.0,ARI,3.0,2.0,Go-Ahead Goal
1697,3,ARI,,Oliver Ekman-Larsson , Clayton Keller,Nick Cousins,3,00:56:59,00:16:59,NYR,2018-12-14,6,3,3419.0,ARI,3.0,3.0,Tie
1698,1,ARI,,Derek Stepan , Nick Schmaltz,,7,00:04:28,00:04:28,NYR,2018-12-14,7,4,268.0,ARI,3.0,4.0,Go-Ahead Goal
1699,2,CAR,,Warren Foegele , Calvin de Haan,Brett Pesce,4,00:29:44,00:09:44,CAR,2018-12-16,1,1,1784.0,CAR,1.0,0.0,Go-Ahead Goal
1700,2,CAR,,Andrei Svechnikov , Justin Faulk,Justin Williams,9,00:33:44,00:13:44,CAR,2018-12-16,2,2,2024.0,CAR,2.0,0.0,Insurance Goal
1701,3,CAR,,Sebastian Aho , Calvin de Haan,Teuvo Teravainen,12,00:44:32,00:04:32,CAR,2018-12-16,3,3,2672.0,CAR,3.0,0.0,Insurance Goal
1702,1,ARI,,Mario Kempe , Alex Goligoski,Nick Cousins,1,00:09:14,00:09:14,ARI,2018-12-18,1,1,554.0,NYI,1.0,0.0,Go-Ahead Goal
1703,1,NYI,,Joshua Ho-Sang , Ryan Pulock,Valtteri Filppula,1,00:17:04,00:17:04,ARI,2018-12-18,2,1,1024.0,NYI,1.0,1.0,Tie
1704,2,NYI,,Brock Nelson , Jordan Eberle,Ryan Pulock,11,00:23:38,00:03:38,ARI,2018-12-18,3,2,1418.0,NYI,1.0,2.0,Go-Ahead Goal
1705,2,NYI,,Anthony Beauvillier , Josh Bailey,,11,00:28:29,00:08:29,ARI,2018-12-18,4,3,1709.0,NYI,1.0,3.0,Insurance Goal
1706,2,MTL,PP,Shea Weber , Jeff Petry,Jonathan Drouin,5,00:20:22,00:00:22,ARI,2018-12-20,1,1,1222.0,MTL,0.0,1.0,Go-Ahead Goal
1707,2,ARI,PP,Oliver Ekman-Larsson , Nick Schmaltz,Jakob Chychrun,4,00:26:49,00:06:49,ARI,2018-12-20,2,1,1609.0,MTL,1.0,1.0,Tie
1708,3,MTL,,Paul Byron , Phillip Danault,Andrew Shaw,8,00:41:16,00:01:16,ARI,2018-12-20,3,2,2476.0,MTL,1.0,2.0,Go-Ahead Goal
1709,1,ARI,,Richard Panik , Derek Stepan,Alex Goligoski,7,00:08:58,00:08:58,ARI,2018-12-22,1,1,538.0,ARI,1.0,0.0,Go-Ahead Goal
1710,1,COL,,Alexander Kerfoot , Sven Andrighetto,J.T. Compher,5,00:18:13,00:18:13,ARI,2018-12-22,2,1,1093.0,ARI,1.0,1.0,Tie
1711,1,ARI,,Derek Stepan , Clayton Keller,Richard Panik,8,00:19:55,00:19:55,ARI,2018-12-22,3,2,1195.0,ARI,2.0,1.0,Go-Ahead Goal
1712,2,ARI,,Christian Fischer , Nick Schmaltz,Alex Galchenyuk,8,00:22:30,00:02:30,ARI,2018-12-22,4,3,1350.0,ARI,3.0,1.0,Insurance Goal
1713,2,ARI,,Conor Garland , Mario Kempe,Ilya Lyubushkin,1,00:28:28,00:08:28,ARI,2018-12-22,5,4,1708.0,ARI,4.0,1.0,Insurance Goal
1714,3,COL,PP,Gabriel Landeskog , J.T. Compher,,24,00:45:22,00:05:22,ARI,2018-12-22,6,2,2722.0,ARI,4.0,2.0,Lead Shrink
1715,3,COL,,Alexander Kerfoot , Matthew Nieto,Mikko Rantanen,6,00:47:39,00:07:39,ARI,2018-12-22,7,3,2859.0,ARI,4.0,3.0,Go-Ahead Goal
1716,3,COL,,Nathan MacKinnon , Matthew Nieto,Erik Johnson,22,00:51:51,00:11:51,ARI,2018-12-22,8,4,3111.0,ARI,4.0,4.0,Tie
1717,3,ARI,,Brad Richardson , Oliver Ekman-Larsson,,9,00:56:21,00:16:21,ARI,2018-12-22,9,5,3381.0,ARI,5.0,4.0,Go-Ahead Goal
1718,3,ARI,EN,Brad Richardson , Nick Cousins,Niklas Hjalmarsson,10,00:59:48,00:19:48,ARI,2018-12-22,10,6,3588.0,ARI,6.0,4.0,Insurance Goal
1725,1,ARI,PP,Jakob Chychrun , Alex Galchenyuk,Conor Garland,2,00:15:27,00:15:27,LAK,2018-12-27,1,1,927.0,LAK,0.0,1.0,Go-Ahead Goal
1726,1,LAK,,Jake Muzzin , Brendan Leipsic,Kyle Clifford,4,00:18:39,00:18:39,LAK,2018-12-27,2,1,1119.0,LAK,1.0,1.0,Tie
1727,3,LAK,,Dustin Brown , Anze Kopitar,Drew Doughty,10,00:40:17,00:00:17,LAK,2018-12-27,3,2,2417.0,LAK,2.0,1.0,Go-Ahead Goal
1728,1,ANA,,Ondrej Kase , Nick Ritchie,Brandon Montour,10,00:00:46,00:00:46,ANA,2018-12-29,1,1,46.0,ARI,1.0,0.0,Go-Ahead Goal
1729,1,ANA,PP,Daniel Sprong , Jakob Silfverberg,Adam Henrique,4,00:13:37,00:13:37,ANA,2018-12-29,2,2,817.0,ARI,2.0,0.0,Insurance Goal
1730,1,ARI,PP,Oliver Ekman-Larsson , Alex Galchenyuk,Clayton Keller,5,00:19:43,00:19:43,ANA,2018-12-29,3,1,1183.0,ARI,2.0,1.0,Go-Ahead Goal
1731,2,ANA,,Adam Henrique , Nick Ritchie,,8,00:20:12,00:00:12,ANA,2018-12-29,4,3,1212.0,ARI,3.0,1.0,Insurance Goal
1732,2,ARI,,Christian Fischer , Ilya Lyubushkin,Conor Garland,9,00:28:22,00:08:22,ANA,2018-12-29,5,2,1702.0,ARI,3.0,2.0,Go-Ahead Goal
1733,2,ANA,,Ondrej Kase , Nick Ritchie,Hampus Lindholm,11,00:32:18,00:12:18,ANA,2018-12-29,6,4,1938.0,ARI,4.0,2.0,Insurance Goal
1734,2,ARI,,Nick Cousins , Lawson Crouse,,4,00:33:58,00:13:58,ANA,2018-12-29,7,3,2038.0,ARI,4.0,3.0,Go-Ahead Goal
1735,2,ARI,,Jakob Chychrun , Nick Schmaltz,Alex Galchenyuk,3,00:34:37,00:14:37,ANA,2018-12-29,8,4,2077.0,ARI,4.0,4.0,Tie
1736,1,ARI,,Nick Schmaltz , Clayton Keller,Oliver Ekman-Larsson,7,00:00:33,00:00:33,ANA,2018-12-29,9,5,33.0,ARI,4.0,5.0,Go-Ahead Goal
1743,1,ARI,,Brad Richardson , Richard Panik,Kevin Connauton,11,00:12:08,00:12:08,ARI,2019-01-02,1,1,728.0,EDM,1.0,0.0,Go-Ahead Goal
1744,2,EDM,,Leon Draisaitl , Adam Larsson,Connor McDavid,22,00:22:49,00:02:49,ARI,2019-01-02,2,1,1369.0,EDM,1.0,1.0,Tie
1745,2,EDM,,Connor McDavid , Zack Kassian,Leon Draisaitl,22,00:33:43,00:13:43,ARI,2019-01-02,3,2,2023.0,EDM,1.0,2.0,Go-Ahead Goal
1746,3,EDM,EN,Connor McDavid ,,,23,00:59:15,00:19:15,ARI,2019-01-02,4,3,3555.0,EDM,1.0,3.0,Insurance Goal
1747,1,NJD,,Nico Hischier , Kyle Palmieri,,11,00:01:05,00:01:05,ARI,2019-01-04,1,1,65.0,Shootout,0.0,1.0,Go-Ahead Goal
1748,1,ARI,,Conor Garland ,,,3,00:16:44,00:16:44,ARI,2019-01-04,2,1,1004.0,Shootout,1.0,1.0,Tie
1749,2,ARI,,Christian Fischer ,,,10,00:29:05,00:09:05,ARI,2019-01-04,3,2,1745.0,Shootout,2.0,1.0,Go-Ahead Goal
1750,2,NJD,,Blake Coleman , Travis Zajac,Miles Wood,12,00:36:16,00:16:16,ARI,2019-01-04,4,2,2176.0,Shootout,2.0,2.0,Tie
1751,1,ARI,PP,Conor Garland , Oliver Ekman-Larsson,Alex Galchenyuk,4,00:07:19,00:07:19,ARI,2019-01-06,1,1,439.0,ARI,1.0,0.0,Go-Ahead Goal
1752,1,ARI,,Mario Kempe , Josh Archibald,Lawson Crouse,2,00:09:19,00:09:19,ARI,2019-01-06,2,2,559.0,ARI,2.0,0.0,Insurance Goal
1753,2,ARI,,Conor Garland , Nick Cousins,Alex Galchenyuk,5,00:26:34,00:06:34,ARI,2019-01-06,3,3,1594.0,ARI,3.0,0.0,Insurance Goal
1754,2,ARI,,Clayton Keller , Derek Stepan,Jakob Chychrun,9,00:35:12,00:15:12,ARI,2019-01-06,4,4,2112.0,ARI,4.0,0.0,Insurance Goal
1755,2,ARI,,Alex Galchenyuk , Jordan Oesterle,Alex Goligoski,7,00:36:38,00:16:38,ARI,2019-01-06,5,5,2198.0,ARI,5.0,0.0,Insurance Goal
1756,2,ARI,,Richard Panik , Vinnie Hinostroza,Brad Richardson,8,00:21:26,00:01:26,VAN,2019-01-10,1,1,1286.0,ARI,0.0,1.0,Go-Ahead Goal
1757,2,VAN,,Sven Baertschi , Chris Tanev,,5,00:22:23,00:02:23,VAN,2019-01-10,2,1,1343.0,ARI,1.0,1.0,Tie
1758,2,ARI,,Nick Cousins , Richard Panik,Vinnie Hinostroza,5,00:30:05,00:10:05,VAN,2019-01-10,3,2,1805.0,ARI,1.0,2.0,Go-Ahead Goal
1759,2,VAN,,Adam Gaudette , Antoine Roussel,Ben Hutton,3,00:39:27,00:19:27,VAN,2019-01-10,4,2,2367.0,ARI,2.0,2.0,Tie
1760,3,ARI,,Conor Garland , Alex Galchenyuk,Jakob Chychrun,6,00:49:57,00:09:57,VAN,2019-01-10,5,3,2997.0,ARI,2.0,3.0,Go-Ahead Goal
1761,3,VAN,,Sven Baertschi , Troy Stecher,,6,00:55:35,00:15:35,VAN,2019-01-10,6,3,3335.0,ARI,3.0,3.0,Tie
1762,OT1,ARI,,Richard Panik , Jakob Chychrun,,9,01:04:10,00:04:10,VAN,2019-01-10,7,4,3850.0,ARI,3.0,4.0,Go-Ahead Goal
1763,1,EDM,,Connor McDavid , Ty Rattie,,27,00:06:46,00:06:46,EDM,2019-01-12,1,1,406.0,ARI,1.0,0.0,Go-Ahead Goal
1764,2,ARI,,Jordan Oesterle , Lawson Crouse,Mario Kempe,3,00:21:16,00:01:16,EDM,2019-01-12,2,1,1276.0,ARI,1.0,1.0,Tie
1765,2,ARI,PP,Conor Garland , Jordan Oesterle,Alex Galchenyuk,7,00:23:08,00:03:08,EDM,2019-01-12,3,2,1388.0,ARI,1.0,2.0,Go-Ahead Goal
1766,2,EDM,,Kris Russell , Zack Kassian,Ryan Nugent-Hopkins,2,00:37:00,00:17:00,EDM,2019-01-12,4,2,2220.0,ARI,2.0,2.0,Tie
1767,3,ARI,PP,Conor Garland , Clayton Keller,Alex Galchenyuk,8,00:41:54,00:01:54,EDM,2019-01-12,5,3,2514.0,ARI,2.0,3.0,Go-Ahead Goal
1785,1,ARI,PP,Clayton Keller , Oliver Ekman-Larsson,Conor Garland,10,00:12:51,00:12:51,ARI,2019-01-18,1,1,771.0,PIT,1.0,0.0,Go-Ahead Goal
1786,2,PIT,PP,Juuso Riikola , Marcus Pettersson,Dominik Simon,2,00:24:58,00:04:58,ARI,2019-01-18,2,1,1498.0,PIT,1.0,1.0,Tie
1787,2,PIT,,Jake Guentzel , Matt Cullen,Garrett Wilson,24,00:25:38,00:05:38,ARI,2019-01-18,3,2,1538.0,PIT,1.0,2.0,Go-Ahead Goal
1788,3,ARI,,Derek Stepan , Richard Panik,Niklas Hjalmarsson,9,00:54:34,00:14:34,ARI,2019-01-18,4,2,3274.0,PIT,2.0,2.0,Tie
1789,1,PIT,PP,Phil Kessel , Sidney Crosby,Evgeni Malkin,19,00:04:10,00:04:10,ARI,2019-01-18,5,3,250.0,PIT,2.0,3.0,Go-Ahead Goal
1790,1,TOR,,Travis Dermott , William Nylander,Frederik Gauthier,3,00:11:45,00:11:45,TOR,2019-01-20,1,1,705.0,ARI,1.0,0.0,Go-Ahead Goal
1791,2,ARI,,Mario Kempe , Lawson Crouse,Alex Goligoski,3,00:22:16,00:02:16,TOR,2019-01-20,2,1,1336.0,ARI,1.0,1.0,Tie
1792,2,ARI,,Clayton Keller , Christian Fischer,Oliver Ekman-Larsson,11,00:35:19,00:15:19,TOR,2019-01-20,3,2,2119.0,ARI,1.0,2.0,Go-Ahead Goal
1793,3,TOR,,John Tavares , Mitch Marner,Zach Hyman,30,00:43:12,00:03:12,TOR,2019-01-20,4,2,2592.0,ARI,2.0,2.0,Tie
1794,3,ARI,,Vinnie Hinostroza , Derek Stepan,Jordan Oesterle,5,00:46:44,00:06:44,TOR,2019-01-20,5,3,2804.0,ARI,2.0,3.0,Go-Ahead Goal
1795,3,ARI,EN,Lawson Crouse , Derek Stepan,Jordan Oesterle,8,00:59:22,00:19:22,TOR,2019-01-20,6,4,3562.0,ARI,2.0,4.0,Insurance Goal
1796,1,ARI,,Vinnie Hinostroza , Richard Panik,,6,00:11:39,00:11:39,OTT,2019-01-22,1,1,699.0,ARI,0.0,1.0,Go-Ahead Goal
1797,2,OTT,,Bobby Ryan , Ryan Dzingel,Dylan DeMelo,11,00:21:09,00:01:09,OTT,2019-01-22,2,1,1269.0,ARI,1.0,1.0,Tie
1798,2,ARI,,Vinnie Hinostroza , Kevin Connauton,Jakob Chychrun,7,00:23:31,00:03:31,OTT,2019-01-22,3,2,1411.0,ARI,1.0,2.0,Go-Ahead Goal
1799,2,ARI,,Derek Stepan , Richard Panik,Vinnie Hinostroza,10,00:26:25,00:06:25,OTT,2019-01-22,4,3,1585.0,ARI,1.0,3.0,Insurance Goal
1800,3,OTT,,Ryan Dzingel , Matt Duchene,,20,00:47:35,00:07:35,OTT,2019-01-22,5,2,2855.0,ARI,2.0,3.0,Go-Ahead Goal
1801,1,MTL,PP,Jonathan Drouin , Tomas Tatar,,14,00:09:29,00:09:29,MTL,2019-01-23,1,1,569.0,MTL,1.0,0.0,Go-Ahead Goal
1802,2,ARI,PP,Conor Garland , Nick Cousins,Clayton Keller,9,00:38:28,00:18:28,MTL,2019-01-23,2,1,2308.0,MTL,1.0,1.0,Tie
1803,3,MTL,,Mike Reilly , Jeff Petry,Charles Hudon,3,00:44:48,00:04:48,MTL,2019-01-23,3,2,2688.0,MTL,2.0,1.0,Go-Ahead Goal
1809,1,ARI,,Oliver Ekman-Larsson , Nick Cousins,Clayton Keller,7,00:08:39,00:08:39,DAL,2019-02-04,1,1,519.0,DAL,0.0,1.0,Go-Ahead Goal
1810,2,DAL,PP,Roope Hintz , Jason Spezza,Miro Heiskanen,3,00:23:36,00:03:36,DAL,2019-02-04,2,1,1416.0,DAL,1.0,1.0,Tie
1811,2,ARI,,Kevin Connauton , Ilya Lyubushkin,Josh Archibald,1,00:29:54,00:09:54,DAL,2019-02-04,3,2,1794.0,DAL,1.0,2.0,Go-Ahead Goal
1812,3,DAL,PP,John Klingberg , Tyler Seguin,Jamie Benn,7,00:42:28,00:02:28,DAL,2019-02-04,4,2,2548.0,DAL,2.0,2.0,Tie
1813,3,DAL,PP,Radek Faksa , Miro Heiskanen,Denis Gurianov,9,00:43:04,00:03:04,DAL,2019-02-04,5,3,2584.0,DAL,3.0,2.0,Go-Ahead Goal
1814,3,DAL,,Mattias Janmark , Jason Dickinson,Blake Comeau,5,00:43:39,00:03:39,DAL,2019-02-04,6,4,2619.0,DAL,4.0,2.0,Insurance Goal
1815,3,ARI,,Vinnie Hinostroza , Lawson Crouse,Jordan Oesterle,8,00:46:49,00:06:49,DAL,2019-02-04,7,3,2809.0,DAL,4.0,3.0,Go-Ahead Goal
1816,3,ARI,,Alex Galchenyuk , Nick Cousins,Clayton Keller,9,00:47:50,00:07:50,DAL,2019-02-04,8,4,2870.0,DAL,4.0,4.0,Tie
1817,3,DAL,,Tyler Seguin , Jamie Benn,Alexander Radulov,22,00:52:28,00:12:28,DAL,2019-02-04,9,5,3148.0,DAL,5.0,4.0,Go-Ahead Goal
1818,1,ARI,,Vinnie Hinostroza , Alex Goligoski,Richard Panik,9,00:16:59,00:16:59,NSH,2019-02-05,1,1,1019.0,NSH,0.0,1.0,Go-Ahead Goal
1819,2,NSH,,Craig Smith , Mattias Ekholm,Ryan Ellis,15,00:22:58,00:02:58,NSH,2019-02-05,2,1,1378.0,NSH,1.0,1.0,Tie
1820,2,NSH,PP,Filip Forsberg , Roman Josi,Ryan Johansen,19,00:27:45,00:07:45,NSH,2019-02-05,3,2,1665.0,NSH,2.0,1.0,Go-Ahead Goal
1821,2,NSH,,Ryan Ellis , Frederick Gaudreau,Ryan Hartman,6,00:33:37,00:13:37,NSH,2019-02-05,4,3,2017.0,NSH,3.0,1.0,Insurance Goal
1822,3,ARI,,Derek Stepan , Jordan Oesterle,,11,00:44:19,00:04:19,NSH,2019-02-05,5,2,2659.0,NSH,3.0,2.0,Go-Ahead Goal
1823,3,NSH,,Calle Jarnkrok , Colton Sissons,Roman Josi,10,00:53:41,00:13:41,NSH,2019-02-05,6,4,3221.0,NSH,4.0,2.0,Insurance Goal
1824,3,NSH,EN,Roman Josi , Calle Jarnkrok,,10,00:57:10,00:17:10,NSH,2019-02-05,7,5,3430.0,NSH,5.0,2.0,Insurance Goal
1825,1,CBJ,,Lukas Sedlak , Riley Nash,,3,00:03:02,00:03:02,ARI,2019-02-07,1,1,182.0,CBJ,0.0,1.0,Go-Ahead Goal
1826,1,CBJ,,David Savard , Josh Anderson,Boone Jenner,4,00:17:13,00:17:13,ARI,2019-02-07,2,2,1033.0,CBJ,0.0,2.0,Insurance Goal
1827,2,ARI,,Jordan Oesterle , Nick Cousins,Christian Fischer,5,00:24:20,00:04:20,ARI,2019-02-07,3,1,1460.0,CBJ,1.0,2.0,Go-Ahead Goal
1828,2,ARI,,Conor Garland , Jordan Oesterle,,11,00:26:03,00:06:03,ARI,2019-02-07,4,2,1563.0,CBJ,2.0,2.0,Tie
1829,2,CBJ,PP,Josh Anderson , Seth Jones,Alexander Wennberg,18,00:30:24,00:10:24,ARI,2019-02-07,5,3,1824.0,CBJ,2.0,3.0,Go-Ahead Goal
1830,3,CBJ,,Boone Jenner ,,,10,00:53:52,00:13:52,ARI,2019-02-07,6,4,3232.0,CBJ,2.0,4.0,Insurance Goal
1831,1,ARI,PP,Alex Goligoski , Alex Galchenyuk,Jordan Oesterle,3,00:08:49,00:08:49,ARI,2019-02-09,1,1,529.0,ARI,1.0,0.0,Go-Ahead Goal
1832,2,ARI,PP,Alex Galchenyuk , Nick Cousins,Alex Goligoski,10,00:35:31,00:15:31,ARI,2019-02-09,2,2,2131.0,ARI,2.0,0.0,Insurance Goal
1833,3,ARI,,Alex Galchenyuk , Clayton Keller,Nick Cousins,11,00:43:39,00:03:39,ARI,2019-02-09,3,3,2619.0,ARI,3.0,0.0,Insurance Goal
1834,3,DAL,,Brett Ritchie , Roope Hintz,Miro Heiskanen,4,00:56:21,00:16:21,ARI,2019-02-09,4,1,3381.0,ARI,3.0,1.0,Lead Shrink
1835,3,DAL,,Alexander Radulov , John Klingberg,Jamie Benn,15,00:56:48,00:16:48,ARI,2019-02-09,5,2,3408.0,ARI,3.0,2.0,Go-Ahead Goal
1843,1,STL,,Joel Edmundson , Jaden Schwartz,Alex Steen,2,00:03:33,00:03:33,ARI,2019-02-14,1,1,213.0,STL,0.0,1.0,Go-Ahead Goal
1844,1,STL,,Vladimir Tarasenko , Joel Edmundson,Oskar Sundqvist,23,00:15:31,00:15:31,ARI,2019-02-14,2,2,931.0,STL,0.0,2.0,Insurance Goal
1845,2,STL,PP,Vladimir Tarasenko , Brayden Schenn,Robert Thomas,24,00:36:21,00:16:21,ARI,2019-02-14,3,3,2181.0,STL,0.0,3.0,Insurance Goal
1846,3,STL,,Robert Bortuzzo , Vince Dunn,Oskar Sundqvist,2,00:52:03,00:12:03,ARI,2019-02-14,4,4,3123.0,STL,0.0,4.0,Insurance Goal
1847,2,ARI,,Alex Galchenyuk , Jordan Oesterle,,13,00:23:19,00:03:19,ARI,2019-02-16,1,1,1399.0,ARI,1.0,0.0,Go-Ahead Goal
1848,2,ARI,,Josh Archibald , Derek Stepan,Lawson Crouse,7,00:25:59,00:05:59,ARI,2019-02-16,2,2,1559.0,ARI,2.0,0.0,Insurance Goal
1856,2,ARI,,Josh Archibald , Derek Stepan,Jakob Chychrun,8,00:27:12,00:07:12,EDM,2019-02-19,1,1,1632.0,Shootout,0.0,1.0,Go-Ahead Goal
1857,3,EDM,,Adam Larsson , Leon Draisaitl,Zack Kassian,3,00:43:27,00:03:27,EDM,2019-02-19,2,1,2607.0,Shootout,1.0,1.0,Tie
1858,3,ARI,,Vinnie Hinostroza , Niklas Hjalmarsson,Mario Kempe,10,00:50:37,00:10:37,EDM,2019-02-19,3,2,3037.0,Shootout,1.0,2.0,Go-Ahead Goal
1859,3,EDM,,Ryan Nugent-Hopkins , Leon Draisaitl,Darnell Nurse,19,00:59:49,00:19:49,EDM,2019-02-19,4,2,3589.0,Shootout,2.0,2.0,Tie
1860,1,VAN,,Bo Horvat , Antoine Roussel,Markus Granlund,21,00:09:47,00:09:47,VAN,2019-02-21,1,1,587.0,ARI,1.0,0.0,Go-Ahead Goal
1861,3,ARI,PP,Jakob Chychrun , Alex Galchenyuk,Oliver Ekman-Larsson,4,00:50:34,00:10:34,VAN,2019-02-21,2,1,3034.0,ARI,1.0,1.0,Tie
1862,3,ARI,,Lawson Crouse , Josh Archibald,Derek Stepan,9,00:55:45,00:15:45,VAN,2019-02-21,3,2,3345.0,ARI,1.0,2.0,Go-Ahead Goal
1863,3,VAN,,Adam Gaudette , Antoine Roussel,Brock Boeser,5,00:56:57,00:16:57,VAN,2019-02-21,4,2,3417.0,ARI,2.0,2.0,Tie
1864,1,ARI,,Alex Galchenyuk , Alex Goligoski,Vinnie Hinostroza,14,00:01:54,00:01:54,VAN,2019-02-21,5,3,114.0,ARI,2.0,3.0,Go-Ahead Goal
1865,1,WPG,PP,Patrik Laine , Blake Wheeler,Kyle Connor,28,00:02:11,00:02:11,ARI,2019-02-24,1,1,131.0,ARI,0.0,1.0,Go-Ahead Goal
1866,1,ARI,,Brad Richardson , Vinnie Hinostroza,Alex Goligoski,12,00:05:43,00:05:43,ARI,2019-02-24,2,1,343.0,ARI,1.0,1.0,Tie
1867,2,ARI,,Lawson Crouse , Niklas Hjalmarsson,Oliver Ekman-Larsson,10,00:27:40,00:07:40,ARI,2019-02-24,3,2,1660.0,ARI,2.0,1.0,Go-Ahead Goal
1868,2,ARI,,Clayton Keller , Alex Galchenyuk,Alex Goligoski,12,00:33:46,00:13:46,ARI,2019-02-24,4,3,2026.0,ARI,3.0,1.0,Insurance Goal
1869,3,ARI,EN,Josh Archibald , Derek Stepan,,9,00:59:29,00:19:29,ARI,2019-02-24,5,4,3569.0,ARI,4.0,1.0,Insurance Goal
1870,2,ARI,,Derek Stepan , Lawson Crouse,Josh Archibald,12,00:28:15,00:08:15,ARI,2019-02-26,1,1,1695.0,Shootout,1.0,0.0,Go-Ahead Goal
1871,2,FLA,,Mike Hoffman , Jonathan Huberdeau,Aaron Ekblad,28,00:34:44,00:14:44,ARI,2019-02-26,2,1,2084.0,Shootout,1.0,1.0,Tie
1872,2,ARI,PP,Oliver Ekman-Larsson , Clayton Keller,Jakob Chychrun,8,00:39:15,00:19:15,ARI,2019-02-26,3,2,2355.0,Shootout,2.0,1.0,Go-Ahead Goal
1873,3,FLA,,Jamie McGinn , Troy Brouwer,Riley Sheahan,2,00:45:46,00:05:46,ARI,2019-02-26,4,2,2746.0,Shootout,2.0,2.0,Tie
1874,3,FLA,,Aleksander Barkov , Troy Brouwer,,26,00:48:15,00:08:15,ARI,2019-02-26,5,3,2895.0,Shootout,2.0,3.0,Go-Ahead Goal
1875,3,ARI,SH,Derek Stepan ,,,13,00:53:31,00:13:31,ARI,2019-02-26,6,3,3211.0,Shootout,3.0,3.0,Tie
1876,1,ARI,,Brad Richardson , Lawson Crouse,Oliver Ekman-Larsson,13,00:11:58,00:11:58,ARI,2019-02-28,1,1,718.0,ARI,1.0,0.0,Go-Ahead Goal
1877,1,VAN,,Tanner Pearson , Ryan Spooner,,10,00:14:01,00:14:01,ARI,2019-02-28,2,1,841.0,ARI,1.0,1.0,Tie
1878,1,ARI,,Brad Richardson , Richard Panik,Vinnie Hinostroza,14,00:14:45,00:14:45,ARI,2019-02-28,3,2,885.0,ARI,2.0,1.0,Go-Ahead Goal
1879,2,ARI,,Brad Richardson , Richard Panik,Vinnie Hinostroza,15,00:31:49,00:11:49,ARI,2019-02-28,4,3,1909.0,ARI,3.0,1.0,Insurance Goal
1880,2,ARI,PP,Alex Galchenyuk , Clayton Keller,Oliver Ekman-Larsson,15,00:37:25,00:17:25,ARI,2019-02-28,5,4,2245.0,ARI,4.0,1.0,Insurance Goal
1881,3,VAN,,Antoine Roussel , Alex Biega,Ben Hutton,9,00:46:29,00:06:29,ARI,2019-02-28,6,2,2789.0,ARI,4.0,2.0,Lead Shrink
1882,3,ARI,,Brad Richardson , Vinnie Hinostroza,Richard Panik,16,00:48:03,00:08:03,ARI,2019-02-28,7,5,2883.0,ARI,5.0,2.0,Insurance Goal
1883,1,ARI,,Josh Archibald , Oliver Ekman-Larsson,Niklas Hjalmarsson,10,00:05:58,00:05:58,ARI,2019-03-02,1,1,358.0,ARI,1.0,0.0,Go-Ahead Goal
1884,1,ARI,,Oliver Ekman-Larsson , Vinnie Hinostroza,Richard Panik,9,00:15:40,00:15:40,ARI,2019-03-02,2,2,940.0,ARI,2.0,0.0,Insurance Goal
1885,2,DET,PP,Dylan Larkin , Niklas Kronwall,Anthony Mantha,27,00:27:35,00:07:35,ARI,2019-03-02,3,1,1655.0,ARI,2.0,1.0,Go-Ahead Goal
1886,3,ARI,,Vinnie Hinostroza , Jakob Chychrun,Richard Panik,11,00:44:37,00:04:37,ARI,2019-03-02,4,3,2677.0,ARI,3.0,1.0,Insurance Goal
1887,1,ANA,,Jakob Silfverberg , Josh Manson,Hampus Lindholm,18,00:03:52,00:03:52,ARI,2019-03-05,1,1,232.0,ANA,0.0,1.0,Go-Ahead Goal
1888,1,ARI,,Lawson Crouse , Josh Archibald,Kevin Connauton,11,00:18:32,00:18:32,ARI,2019-03-05,2,1,1112.0,ANA,1.0,1.0,Tie
1889,3,ANA,PP,Adam Henrique , Rickard Rakell,Cam Fowler,13,00:43:46,00:03:46,ARI,2019-03-05,3,2,2626.0,ANA,1.0,2.0,Go-Ahead Goal
1890,3,ANA,PP,Troy Terry , Jakob Silfverberg,,3,00:51:15,00:11:15,ARI,2019-03-05,4,3,3075.0,ANA,1.0,3.0,Insurance Goal
1893,1,ARI,PP,Christian Dvorak , Jakob Chychrun,Clayton Keller,1,00:07:23,00:07:23,ARI,2019-03-09,1,1,443.0,ARI,1.0,0.0,Go-Ahead Goal
1894,1,ARI,SH,Michael Grabner , Oliver Ekman-Larsson,,7,00:09:30,00:09:30,ARI,2019-03-09,2,2,570.0,ARI,2.0,0.0,Insurance Goal
